hangul,consonant,unicode,hanja,meaning,id
헌,ㅎ,660d,昍,밝을 헌,59bc6311c96749e0a9d7712fa4e29dc3
헌,ㅎ,6af6,櫶,나무 이름 헌,4f298e9790ad41f99fb6c93b0f4a7755
헌,ㅎ,39a5,㦥,총명할 헌,f55cb2e129a043f0a23d6d6bbae73818
헌,ㅎ,5e70,幰,수레 휘장 헌,fdce12accbc4421a9a08bd2ba1e3d04e
헌,ㅎ,6507,攇,죌 헌,f493264308a94f21bcd392697760922a
헌,ㅎ,5dda,巚,봉우리 헌,b4c3e4f1eee64c4d9b1f0ae217b2a5d9
헌,ㅎ,4863,䡣,초헌 헌,df78ac4fb3f34d90a29df645d599fbfc
헐,ㅎ,6b47,歇,쉴 헐,753aa482b6b74ee29401944521931e74
험,ㅎ,9a57,驗,시험 험,24e84273497b4b7aa7c9f191fb50766d
험,ㅎ,96aa,險,험할 험,68028a42b0364da2861ad7df68261b55
험,ㅎ,5dae,嶮,험할 험,6a1cff2f25094dd1ac40d96f1a316678
험,ㅎ,736b,獫,오랑캐 이름 험,c78fa0acbaa141879aa18bdf5a37963d
험,ㅎ,7381,玁,오랑캐 이름 험,432836a082894628b8168dd607c9201a
혁,ㅎ,8d6b,赫,빛날 혁,0816edf7ffa6495ca04c6fa1411fccd5
혁,ㅎ,9769,革,가죽 혁,e3e853b8168544c1b724677623232874
혁,ㅎ,5955,奕,클 혁,44dde01cea78418ab164132068239167
혁,ㅎ,7200,爀,불빛 혁,c45f3514229f4f00ae8a036e79dcf2cd
혁,ㅎ,5687,嚇,성낼 혁,bcec53be7f2745308f4d448f879e197c
혁,ㅎ,7131,焱,불꽃 혁,5c422f81f9ee4ba4a87da6df2e925f62
혁,ㅎ,7103,焃,빛날 혁,54ec92cff7634401a54207c7fae249e3
혁,ㅎ,9b29,鬩,다툴 혁,e9a5798a42f04381a85217d9fc927fc8
혁,ㅎ,4f90,侐,고요할 혁,6fdcd08cdba64d50b28d296ee57a8aa8
혁,ㅎ,5f08,弈,바둑 혁,430bb4d9d7034e0997c6fb4dc9fa023f
혁,ㅎ,6d2b,洫,봇도랑 혁,596fc36dd3b44654b766f9ae244d358a
혁,ㅎ,27e7d,𧹽,진한 붉은빛 혁,cbb486d0804d422cad8dfab5979fc3bd
현,ㅎ,8ce2,賢,어질 현,774f5810d6254a02b99c6f0e88da1f91
현,ㅎ,70ab,炫,밝을 현,f04cd20a1c8f4ef38f6549d87b3fe036
현,ㅎ,9249,鉉,솥귀 현,bd083cf752cb4672afa9a4a01bfdf9a2
현,ㅎ,7384,玄,검을 현,ab11849b4d5d48c7b9c2631c51793fd5
현,ㅎ,73fe,現,나타날 현,0241daf44f374e4397c7a7a09bd5a881
현,ㅎ,898b,見,뵈올 현,0ffea5ade00841308eaa5114805e8a79
현,ㅎ,986f,顯,나타날 현,7d9149d9cd89465fa8e28e3827a80ee2
현,ㅎ,61f8,懸,달 현,3d9188ea43254fd99379d0d5930a6cb8
현,ㅎ,73b9,玹,옥돌 현,2d7156b2a969454198ca8d0ceb76bcc1
현,ㅎ,6ceb,泫,이슬 빛날 현,0c45ed34334841e1a115dbf1c4909c7c
현,ㅎ,7e23,縣,매달 현/고을 현,430a8be3c6374e0c914eafc137736fa2
현,ㅎ,5f26,弦,활시위 현,8aa8b68cd78441ec8c107c8d8828425c
현,ㅎ,665b,晛,햇살 현,3770f0fece844c818724f7f9d3c12367
현,ㅎ,7d43,絃,줄 현,24c95d2658e543c59055f0a09133cd43
현,ㅎ,5cf4,峴,고개 현,92f52d3505ae43f88071ec34bcc54107
현,ㅎ,7066,灦,물 깊고 맑을 현,807bdc7692904efe875a846c96b6e361
현,ㅎ,5107,儇,영리할 현,d40a449040464a58b5b813eabb4b7c2e
현,ㅎ,6621,昡,햇빛 현,52f5b93b719b4e32ae46dc00c2a2a638
현,ㅎ,7729,眩,어지러울 현,1e6fa1ee7035461faf5dd33ddf7ea339
현,ㅎ,545f,呟,소리 현,85c2e6c1d081421dbe568add318ffbcc
현,ㅎ,7d62,絢,무늬 현,1e78cdd6bf67473e9d804130c4dacb99
현,ㅎ,8852,衒,자랑할 현,e3f0327ff06b4486aa0429f73dbc239d
현,ㅎ,8b5e,譞,영리할 현,446519b7f0ac4e048d44d90620813b3e
현,ㅎ,5b1b,嬛,산뜻할 현,4fb8913fba164d15b014be1c688fa0f0
현,ㅎ,9855,顕,나타날 현,c17e15b379274a26ae927c334076250d
현,ㅎ,59b6,妶,절개 있을 현,5fbc09e361c24b2ab314b32d05c454a1
현,ㅎ,7404,琄,옥 모양 현,582d22f751544c3ca25a631996470c57
현,ㅎ,7ffe,翾,날 현,077337113b774c7f899b4b7f70c1e8e6
현,ㅎ,8237,舷,뱃전 현,31c4fc0e169f4fa797cf22ad7c7d023c
현,ㅎ,3b79,㭹,땅 이름 현,32a9a20e756549488cd56acb68ed6f17
현,ㅎ,4fd4,俔,염탐할 현,916ad8117872409192051a31cc2627fe
현,ㅎ,6030,怰,팔 현,1d9e792022194b3bad8a7a27fa226697
현,ㅎ,774d,睍,불거진 눈 현,bcd05074ec704752b5db98322bd59f7e
현,ㅎ,38ba,㢺,활 현,b32c65d2eb40425cbcc3745b7a10b0e6
현,ㅎ,8706,蜆,도롱이벌레 현,094d70b6ccfc4a469c383fe251212a82
현,ㅎ,92d7,鋗,노구솥 현,cd69f3dabae2417f918f418a18e1e2fc
현,ㅎ,92e7,鋧,작은 끌 현,bb78503f767842039b014e26fbe30366
현,ㅎ,5a0a,娊,허리 가늘 현,35baeabe2613482db63756506f250439
현,ㅎ,75c3,痃,현벽 현,10349b5801d245d995b038ad25f02d29
현,ㅎ,49cb,䧋,한정할 현,7e5e5e34457f4fc189cebd0a80b9eae0
현,ㅎ,7e6f,繯,맬 현,33fa5761211249b48a05d4adbfd4ddc7
현,ㅎ,476e,䝮,자랑할 현,517d918a4182409298dda50a96726a7b
현,ㅎ,99fd,駽,돗총이 현,950c082837d04559885802632fb38ffb
현,ㅎ,8b82,讂,구할 현,3986d15ae3e7495a91b4e035ebf1879c
현,ㅎ,8aa2,誢,말다툼할 현,663f9205c7de4ac5a59afd7fbebc1162
혈,ㅎ,7a74,穴,구멍 혈,ffd5249b614e4fec981a66f31233cc41
혈,ㅎ,8840,血,피 혈,ee72d6d79455409288b4300148dbab8f
혈,ㅎ,9801,頁,머리 혈,323390caaaec4b88a5f01a85d02535c9
혈,ㅎ,7d5c,絜,헤아릴 혈,c754f910cfda4da388cede5254439581
혈,ㅎ,5b51,孑,외로울 혈,395e4c621ece4841ae88fbc04c073f0a
혈,ㅎ,8d90,趐,나아갈 혈,d86ba1b0fcc14945a981f966c909ff91
혐,ㅎ,5acc,嫌,싫어할 혐,8e7dafacbfd446adb496c3761011e163
협,ㅎ,5354,協,화합할 협,71f5e92f981046cda14576ea1a56a93d
협,ㅎ,72f9,狹,좁을 협,8ab3521fe4a74df39faf6f762c34e0d0
협,ㅎ,593e,夾,낄 협,00ecb1e735a4422fbe35161f1ec1c63f
협,ㅎ,8105,脅,겨드랑이 협,a605f1274e8a418e98dae31f4a6b0ea1
협,ㅎ,633e,挾,낄 협,cd65d1d8b4254e1dbcea0c851069cb77
협,ㅎ,5cfd,峽,골짜기 협,fb0b83aafdf643ef8d685981a2f7ff27
협,ㅎ,53f6,叶,맞을 협,4a5241aa211241afa2cad2f89edc8a37
협,ㅎ,4fe0,俠,의기로울 협,a7389f8479364b71b0c6e7939d9df94c
협,ㅎ,8107,脇,겨드랑이 협,46385ed7411c4700957eb46337d5898a
협,ㅎ,9830,頰,뺨 협,61fce54bb02f4266b3867e0b6b313396
협,ㅎ,6d79,浹,두루 미칠 협,f39c96bcdb69498fbed629f9e23a1351
협,ㅎ,611c,愜,쾌할 협,6fe75d0813a84ef6bc449e1a4c5c096e
협,ㅎ,83a2,莢,꼬투리 협,a650701f01a149f3aba14c47bc31063d
협,ㅎ,92cf,鋏,집게 협,389a1cc73b1741dc9c0b03722258c341
협,ㅎ,51be,冾,화할 협,c6f59cb6c2bc419b920eb564b07de755
협,ㅎ,7bcb,篋,상자 협,44d9a7ff6638412899c1def606915fe6
협,ㅎ,604a,恊,화합할 협,9bab85fb30374eea9ac5dbfca3617946
협,ㅎ,608f,悏,생각하는 모양 협,ddc81f8130ec477da4276b4ee03073fb
협,ㅎ,5327,匧,상자 협,01d4cc9ec3e54496a5395d335b0e0d81
협,ㅎ,57c9,埉,물가 땅 협,88ad89d2250746c981aee6f0d52684cd
형,ㅎ,5f62,形,모양 형,88a9366604474fdea3a9fcf776a97e69
형,ㅎ,4ea8,亨,형통할 형,845eb4c8918140deb3ae861ed96dc7b9
형,ㅎ,8861,衡,저울대 형,39b4a1b728374843b26cb71e5583ab80
형,ㅎ,5144,兄,형 형,58859bdff0a04df39edaab89ac7df0fd
형,ㅎ,5211,刑,형벌 형/탕기 형,b9ce943bf9c3432fb9b2c67646034470
형,ㅎ,70af,炯,빛날 형,e96b72e68a854809b11395e9ce2a2e92
형,ㅎ,87a2,螢,반딧불이 형,1053df6a07bd44c8adaae58e4f772c9a
형,ㅎ,578b,型,모형 형,58d1d8896f0d4da083450b4b49a2f5ab
형,ㅎ,7469,瑩,의혹할 형,c9e3e43bd0b34957ae6aaeb5e38520fc
형,ㅎ,99a8,馨,꽃다울 형,af658f907d8e49fd81298bd16968fcc1
형,ㅎ,7192,熒,등불 형,59e154489ca84f7fbeaae07de606377f
형,ㅎ,834a,荊,가시나무 형,19232c58f0f0479ca8602ebef1de9460
형,ㅎ,7005,瀅,물 맑을 형,5cc71ac964c34ce5b9dbb5be290f88a1
형,ㅎ,9008,逈,멀 형,f21c895f3c8443d5b58be96f31ede23f
형,ㅎ,90a2,邢,나라 이름 형,6da682101db343f38579146f56763831
형,ㅎ,93a3,鎣,줄 형,8ad6821cb1f842b8b4e6ac256ab0081e
형,ㅎ,8a57,詗,염탐할 형,64af1c49a1e94d82a611f1b9ad19b306
형,ㅎ,73e9,珩,노리개 형,fffff1871ee54cc7861f89ca7ec1fb2f
형,ㅎ,6ece,滎,실개천 형,8099b46d7bc24671bbe9af875edb45d5
형,ㅎ,8fe5,迥,멀 형,2b21dcee0b514b40b0976514dcb253ac
형,ㅎ,4f80,侀,거푸집 형,926d2503035f47d9af2769c6012a36ab
형,ㅎ,6cc2,泂,멀 형,08d8dba1c6604f278727fb3554971880
형,ㅎ,5910,夐,멀 형,3e93628d3b57444c95761832e72f391d
형,ㅎ,7050,灐,물 이름 형,b8b0d68fb199422bbb0495932613fec1
형,ㅎ,5a19,娙,여관 형,3e0f26d6b0dd4da2b08f2e5fa3353e0d
형,ㅎ,9658,陘,지레목 형,8166229b99c3430dbfc513c978bd9620
혜,ㅎ,6167,慧,슬기로울 혜,9f79628bd59941cfa69afe4dad8bed90
혜,ㅎ,60e0,惠,은혜 혜,856c774ca8fa43e782efa92accd93c1a
혜,ㅎ,5f57,彗,비 혜,98d67c0318904a37ad7e01c475471486
혜,ㅎ,8559,蕙,풀 이름 혜,bc83e7a0fc584845a609516601c0bc89
혜,ㅎ,516e,兮,어조사 혜,75df363d2d584ff3ad738281d7df6b12
혜,ㅎ,978b,鞋,신 혜,8250eb566856440e8cd30f617c11d275
혜,ㅎ,5338,匸,감출 혜,be7de30a32694d32b4ed4d703f10e038
혜,ㅎ,66b3,暳,별 반짝일 혜,eb189fa495804585b6da8aeb97b0da46
혜,ㅎ,6075,恵,은혜 혜,17200f58620f4f41822f39cf92edb80c
혜,ㅎ,6193,憓,사랑할 혜,f19660a7433243b9bc3c4ba9913a6d06
혜,ㅎ,91af,醯,식초 혜,79cc0edfe3b0430f9b2f2b5f22341f25
혜,ㅎ,8e4a,蹊,좁은 길 혜,b602bc1db6804c3ba91c6dda4b03b31f
혜,ㅎ,8b53,譓,슬기로울 혜,d8432f09ed90495ea69ba83fbadce7e3
혜,ㅎ,5bed,寭,밝힐 혜,b66081cd3ac949f8bc358c58d494c965
혜,ㅎ,8b7f,譿,슬기로울 혜,6ff505d3a1f941339ba23ef5b3644b83
혜,ㅎ,5faf,徯,기다릴 혜/샛길 혜,23706d81f04e4d9596b0c0ac580ffe27
혜,ㅎ,46b7,䚷,농담할 혜,34933fb544cd42c38470e0954370f731
혜,ㅎ,76fb,盻,흘겨볼 혜,697853eeb0074dca8ab5178281364ce0
혜,ㅎ,5612,嘒,작은 소리 혜,69424cb63bec46209e1775f07f06a5aa
혜,ㅎ,5092,傒,기다릴 혜/가둘 혜,c505b31f030345d4bc7af6b220b13104
혜,ㅎ,6a5e,橞,나무 이름 혜,a482da57c8874204a243d26ff9422029
혜,ㅎ,8b11,謑,꾸짖을 혜,ab23dd6ee4904ceb9efbd16b5b423b95
혜,ㅎ,93f8,鏸,날카로울 혜,911a6bfacd944797bf4fb7c7dbcb9bf4
혜,ㅎ,6f53,潓,물결 혜,6120f79aed4c46d297e16e8952084b94
혜,ㅎ,69e5,槥,널 혜,84d7bf082ff94dbca2e66abd39516eb6
호,ㅎ,864e,虎,범 호,2fdaa93cf58049af9736421f3e99b7b8
호,ㅎ,93ac,鎬,땅 이름 호,89ae21452f0c4e1190a2c48a9b908507
호,ㅎ,597d,好,좋을 호,0eb92425eee54d8a9706026254ef21c7
호,ㅎ,8c6a,豪,호걸 호,ba0bf8365e7b4fc587a49fe33eb7f434
호,ㅎ,6d69,浩,넓을 호,8757204831a6460ca4f3afe4b5e5bfcf
호,ㅎ,865f,號,이름 호/부르짖을 호,1bf4a8c506ce4be297cb81059e44823b
호,ㅎ,8b77,護,도울 호,7a022e90f8a147bcadba380d20d6f498
호,ㅎ,80e1,胡,오랑캐 이름 호/수염 호,9781d8177e9446d288a954ef8e6437d7
호,ㅎ,4e4e,乎,어조사 호,9d0a27c1d4cd4fca906943b79451e6f4
호,ㅎ,660a,昊,하늘 호,f994c9ffb65e4a3d85ad9fb797a81806
호,ㅎ,72d0,狐,여우 호,9360fc14082a4c7c886b7be16aea07cc
호,ㅎ,6e56,湖,호수 호,70538573fa454f27a369ba68f16cd52d
호,ㅎ,6236,戶,집 호/지게 호,015f9d03ec5a4bbbb366ff410f2f1aa6
호,ㅎ,547c,呼,부를 호,062fcd231bc044028e02e73f02139426
호,ㅎ,4e92,互,서로 호,04718efcb3ec4d44b4bce1d13cc01b55
호,ㅎ,6beb,毫,터럭 호,5e4dc5d0f7554abda8ea3369b29652ab
호,ㅎ,6248,扈,따를 호,ef05e09c16c940faa2acf85bd48935e0
호,ㅎ,7cca,糊,죽 호,3560c1dec2cf44a682a3b00100acaf05
호,ㅎ,7693,皓,흴 호,a993a5d5982d41e395482aab2b1a5997
호,ㅎ,53f7,号,이름 호/부르짖을 호,f2a1874efaa74803b819bc9227d3485c
호,ㅎ,6667,晧,밝을 호,be971116cb92446caba9ad6ef5abcb50
호,ㅎ,795c,祜,복 호,db9c7d411a584d3a8140f60cf2a82e5a
호,ㅎ,5f27,弧,활 호,2d0db578536f4cf694920caefff98ebc
호,ㅎ,864d,虍,호피 무늬 호,c87cd80f3580452f8eb4379d564127f3
호,ㅎ,71a9,熩,빛날 호,9c6085bfe0c34840bc98ded54523be0b
호,ㅎ,6dcf,淏,맑을 호,59d0df5ef9b64a69b3d1d984191b3db0
호,ㅎ,58fa,壺,병 호,fea1c91d44c34753810694cf51a8ebc0
호,ㅎ,6f94,澔,넓을 호,6d0d5c4e849c4393ac605941b8bf07e1
호,ㅎ,9865,顥,클 호,04b0dfc068234d5e98d9dca4ec4bdf85
호,ㅎ,8774,蝴,나비 호,4613f3ef506b41b79214d968572fcfba
호,ㅎ,6fe0,濠,호주 호,55d8c3aee64a4091953fa28a48716fa0
호,ㅎ,6019,怙,믿을 호/아버지 호,25f7eacd855248e7a697b454d7f3d58a
호,ㅎ,769e,皞,밝을 호,1fb049b02f734d3b83526ce370eaf878
호,ㅎ,58d5,壕,해자 호,66a690ad8ed640b391a8457bd896e7d5
호,ㅎ,9800,頀,구할 호,9dfb53ce5bd94188bc83415655fb3997
호,ㅎ,84bf,蒿,쑥 호,b91da544a1d44361becd7054c8fbbc38
호,ㅎ,6fe9,濩,퍼질 호,a01b89a722e1408ea1b2e4c0c5f9dd86
호,ㅎ,6772,杲,밝을 호,8fd2468c301e4e51ac7e7bafc632422e
호,ㅎ,7425,琥,호박 호,9febc4dede7c4603b722e36411d9b95a
호,ㅎ,7e1e,縞,명주 호,3367dbe2de7e4c538e1cbc04bac5da3d
호,ㅎ,84bf,蒿,쑥 호,b91da544a1d44361becd7054c8fbbc38
호,ㅎ,74e0,瓠,박 호,0374f02f8d244d13820ae81ac5d096fb
호,ㅎ,745a,瑚,산호 호,2ac1ceb9d6b34063a49a4a24c9382db6
호,ㅎ,6c8d,沍,막힐 호/얼 호,0657eb73236e49b0965fc4ee083b0fca
호,ㅎ,9b0d,鬍,수염 호,a7686367689b4876a0a787341c2ffc54
호,ㅎ,51b1,冱,얼 호,ed02a46f0fa64dd480818f200eead712
호,ㅎ,9190,醐,우락 더껑이 호,666f2e18a34a48a8acab1d60bc2603ad
호,ㅎ,6ef8,滸,물가 호,3ab1442e1d1f4a5baebdf764ceb692c5
호,ㅎ,8530,蔰,채색 모양 호,f3156ce0d9604364ad608ba699d60554
호,ㅎ,769c,皜,흴 호,eb61dd554e6f45e7a697ee47d1c56c90
호,ㅎ,5aee,嫮,아름다울 호,c17a5f36e6b84c26a9ce226d4f127296
호,ㅎ,512b,儫,호걸 호,e9b357f54a6141bd92ab8f99cd143470
호,ㅎ,5a4b,婋,재치 있을 호,3229447c550e4c8ebe15a05f3d2ad163
호,ㅎ,7292,犒,호궤할 호,01becaddba5b4a29b74bae009fc6061f
호,ㅎ,82a6,芦,지황 호,4a0a001ef3c44921b1542325ac448e8a
호,ㅎ,5cb5,岵,산 호,fc7d2802839341238ea9a580f3c43030
호,ㅎ,6eec,滬,물 이름 호,54ea149ca7f6423eb322c8f012ab8e97
호,ㅎ,846b,葫,마늘 호,19ac39aeb5fa40d9856e58c59bdc3134
호,ㅎ,6ec8,滈,장마 호,18f47b1440d7420c83dacb645518e381
호,ㅎ,9117,鄗,땅 이름 호,2148e5b6f57a497fb1188bc145064a49
호,ㅎ,7322,猢,원숭이 호,2a09686aef194afea68206a74e9a7dc1
호,ㅎ,6608,昈,환히 호,237bd60603c54ac39f4272f4607434e3
호,ㅎ,74f3,瓳,반호 호,c9b51907a81a45218d9b499f426b6bf1
호,ㅎ,8290,芐,지황 호,b7c1172d09114fa6a0a71cfe71396ab9
호,ㅎ,992c,餬,풀칠할 호,3de6084d56ea4cd3879cdd2f1751ff80
호,ㅎ,5637,嘷,울부짖을 호,557ba957430f4974b92c0b8ca6da3f0d
호,ㅎ,5aed,嫭,아름다울 호,0177cb678fdc43569a23889939703340
호,ㅎ,8055,聕,들을 호,89a11843149f459b9a228a9b35cecd2c
혹,ㅎ,60d1,惑,미혹할 혹,d84c736b82254b9584ff5a4c9f48d576
혹,ㅎ,6216,或,혹 혹,7b10410112f04d3482dae57d57b64581
혹,ㅎ,9177,酷,독할 혹,1cbf7d02026c44d1adb4cea1cc62f88f
혹,ㅎ,7187,熇,뜨거울 혹,99bc0e4807ee416d8e3c2c500ed23b16
혼,ㅎ,660f,昏,어두울 혼,f6cfdebd9ad543ed9d46f277db264e55
혼,ㅎ,5a5a,婚,혼인할 혼,6b8c23be2436434b978ec34cc63eb79c
혼,ㅎ,9b42,魂,넋 혼,c527f3b8515b4463881a942bfd43a7b4
혼,ㅎ,6e3e,渾,흐릴 혼,cf3ba4d0f1734bbb8f58d208562f6d77
혼,ㅎ,6df7,混,섞을 혼,0182880436a74c188d8f1c4beeb775fd
혼,ㅎ,6eb7,溷,어지러울 혼,0e66f4cd2f15499486cc341d4cf79bca
혼,ㅎ,95bd,閽,문지기 혼,3d0bea91553c4c4abb9014e9528d0a61
혼,ㅎ,6e63,湣,어지러울 혼,0c3a625447154185afb35c49baf19ee0
혼,ㅎ,743f,琿,아름다운 옥 혼,9268ce56ca34411f93a5a43f4525601d
혼,ㅎ,711c,焜,빛날 혼,cc1535974e7c47338b2327dcc57c130a
혼,ㅎ,4fd2,俒,완전할 혼,fcd19cef590c442ea77f91ef31d21bc4
혼,ㅎ,4adf,䫟,둥글 혼,0cd7d7e52d7a4981a68b4381e6cb30e1
혼,ㅎ,5702,圂,뒷간 혼,79d1b961664a422ea75de4c2d35c3f03
홀,ㅎ,5ffd,忽,갑자기 홀,812bd3263ef84030a4fd9df0144ca8e3
홀,ㅎ,7b0f,笏,홀 홀,b103c27df3b64758ae2cd536615925f0
홀,ㅎ,60da,惚,황홀할 홀,33f4a6893de448c586f09963653c0668
홀,ㅎ,56eb,囫,온전할 홀,8adaf66eb22948c6aa2d73e43766e0e9
홍,ㅎ,6d2a,洪,넓을 홍,6f24602e0128416d873212d748fd4288
홍,ㅎ,7d05,紅,붉을 홍,3c38de9fa5c54d2c8970e9bdc0ad3671
홍,ㅎ,5f18,弘,클 홍,fa8d4380f0834bde92550d2aba85873b
홍,ㅎ,9d3b,鴻,큰기러기 홍,7ebc1d4149aa4a808caf4b5cfabe74ad
홍,ㅎ,8679,虹,무지개 홍,f5d09a436cd046a187265f8bf7ca4014
홍,ㅎ,54c4,哄,떠들썩할 홍,0ba42c67b0754745a6c61de079c50a21
홍,ㅎ,8a0c,訌,어지러울 홍,482e4abd34ba464fadcb8319f0473fe6
홍,ㅎ,6cd3,泓,물 깊을 홍,abb185fffcab4808a638a41cad1928df
홍,ㅎ,70d8,烘,화톳불 홍,4a783891577941469976e0ed2ad7af59
홍,ㅎ,9b28,鬨,싸울 홍,f1b4482b8fdd40a48a400df6d5b1bbb4
홍,ㅎ,6c5e,汞,수은 홍,52528e965b5947dc8816bab5f529c547
홍,ㅎ,664e,晎,날 밝으려 할 홍,b82ca635f4fc4dc9b5e2e81facd40c3b
홍,ㅎ,7bca,篊,통발 홍,d281ad7cdfd749ddbfe6b464c9886970
홍,ㅎ,6f92,澒,수은 홍,9537c27fa9ac4197b6a2b0574470a71d
홍,ㅎ,9277,鉷,쇠뇌 고동 홍,42bc6856465b4263a2cbd0d5a7601152
화,ㅎ,706b,火,불 화,51327f8532a6467daadf89447eea2fe9
화,ㅎ,82b1,花,꽃 화,5202b31c36c242399cbd2ee54e3d5f54
화,ㅎ,83ef,華,빛날 화,6b0e148d026a4e52afe9fa2428e35a7f
화,ㅎ,548c,和,화할 화,1fc7ab50e7d642c6b605e3101c279fac
화,ㅎ,756b,畫,그림 화,9833a7faa1cb4555b5e3cb475a0842a6
화,ㅎ,5316,化,될 화,63aef23008864a80b5d9b529f9a52a6b
화,ㅎ,798d,禍,재앙 화,c13e92a05f124ccf82c1c611f0928bd5
화,ㅎ,8a71,話,말씀 화,a093abd38b18407680457485574cd441
화,ㅎ,79be,禾,벼 화,d7ffa5aec2ff4b71b41a928df24f8c47
화,ㅎ,9774,靴,신 화,83a5577ae50c48038306c82ab353fbb2
화,ㅎ,8ca8,貨,재물 화,059bef7e960247a6bca5b3a1f4f50312
화,ㅎ,7575,畵,그림 화,086fc23af7b944838b911ef81af34fc0
화,ㅎ,5b05,嬅,탐스러울 화,4098de0d1cf3401cbc27c707dff5417e
화,ㅎ,6a3a,樺,자작나무 화,d35ce3893a834c2f9b5114ecbb3e7c63
화,ㅎ,9fa2,龢,화할 화,a87b0bc664d84b0ab1e6049e4ba3e15d
화,ㅎ,8b41,譁,시끄러울 화,04ddc05dbbc14086a8cb514831c3db2c
화,ㅎ,4ff0,俰,화할 화,cfda89ba85fa488eafeb0c181ea7eac1
화,ㅎ,6f95,澕,물 깊은 모양 화,c554668702ef4f4eadad2d9a77be5faa
화,ㅎ,5629,嘩,떠들썩할 화,259f47d7075940488eb8b982682115db
화,ㅎ,9a4a,驊,준마 화,f88139c6e3244142861c5004e5237629
화,ㅎ,fa52,禍,재앙 화,4e6a62a061eb4d1cb977b3d549c55840
화,ㅎ,2f993,花,꽃 화,59de6aed7721478fabd72ec99846b2a1
확,ㅎ,78ba,確,굳을 확,0b1e2e35b9f549c9b5c3574df6f7eb0e
확,ㅎ,5ed3,廓,클 확,d129d93a9ce443f8ab106813f46a59d0
확,ㅎ,64f4,擴,넓힐 확,04347549e76447d19ec503137b4c2ed1
확,ㅎ,652b,攫,움킬 확,e7de3adb6921442fbeeb61ea99d8cb0d
확,ㅎ,7a6b,穫,거둘 확,fa83554b9efc49608c116caf3025d6df
확,ㅎ,77cd,矍,두리번거릴 확,e216f1dd55ef445eac61b400e485b990
확,ㅎ,78bb,碻,굳을 확,01b613e1cb754bd9a44d46b853d62066
확,ㅎ,944a,鑊,가마솥 확,4e1f62c1373443ec80f2c6bc779e0236
확,ㅎ,77e1,矡,창 확,d432f4b11893428eb9326698e1a100b4
확,ㅎ,792d,礭,회초리 확,b08498c7e04b4b618fcfb991a2cf4968
환,ㅎ,9084,還,돌아올 환,e792880a33084f849b634707e0aa0009
환,ㅎ,7165,煥,불꽃 환/빛날 환,1adaffc9c62f470d9ac58355611f004c
환,ㅎ,6853,桓,굳셀 환,f73d6bde954c4b4cbf880351b7fdc002
환,ㅎ,74b0,環,고리 환,535c0e80871a415ba1588b935e1f81c0
환,ㅎ,6b61,歡,기쁠 환,90184e472e964f97a16386966786ded7
환,ㅎ,60a3,患,근심 환,35d42d3939cc485fbd336993232802a7
환,ㅎ,63db,換,바꿀 환,c01d5eff9e674a7a805ffab30d1912c2
환,ㅎ,5e7b,幻,헛보일 환/변할 환,5ac08591fe3941ed8c7e1ab88b3ec503
환,ㅎ,4e38,丸,둥글 환,91c018addf3145c7adb52137a9446fac
환,ㅎ,5950,奐,빛날 환,1fdda32f51d349ae9b99795386f93682
환,ㅎ,6d39,洹,세차게 흐를 환,8766072b9e174b22b47b1c046b470407
환,ㅎ,559a,喚,부를 환,ef3b2ad19e9b4df0b59f0e77f7d2dcda
환,ㅎ,5ba6,宦,벼슬 환,73fbfc9ee02441479f9d1f2939258b3a
환,ㅎ,9c25,鰥,환어 환/홀아버지 환,0bc997de9adc45e9a713d5fa2910f73d
환,ㅎ,571c,圜,두를 환,cc15b50016b64cf6a39549bba697b759
환,ㅎ,6665,晥,환할 환,8dd2583f1e974cf081bd5b61609e683a
환,ㅎ,6e19,渙,흩어질 환,d2703fc9591c4007ac0d0c09f588a3f1
환,ㅎ,9a69,驩,기뻐할 환,28f95e10b8b74cb69e578c3b96bf3e46
환,ㅎ,5bf0,寰,경기 고을 환,bba276f0743e4b0194a1758f750019d8
환,ㅎ,9b1f,鬟,쪽 환,cf0493afc80b4788b572ab85774310bd
환,ㅎ,8c62,豢,기를 환,72c78f3658834e5bbdf73caae6e4127c
환,ㅎ,7746,睆,가득 찬 모양 환,35b5e309f7134374927b5b1154201cc6
환,ㅎ,7696,皖,환할 환,43c82c73388a4283b3d7dafeb45457c5
환,ㅎ,61fd,懽,기뻐할 환,5c8b4f437e524906b5ccd1c2461661b3
환,ㅎ,7d08,紈,흰 비단 환,e3bb53d3dea040319282ca1e00f87228
환,ㅎ,9436,鐶,고리 환,7bb6e42ac82b454c9111ff15f1ee96d9
환,ㅎ,7d59,絙,끈 환,c0a8ff6bb67f4305a3399892316d83a0
환,ㅎ,9370,鍰,여섯 냥쭝 환,ba45cd57ec5c405ebe42f73f31744002
환,ㅎ,74db,瓛,옥홀 환,00626d9a4f024388a4cc73b6fd6d312d
환,ㅎ,8f58,轘,거열할 환,a78ecbc9f0d642fea134dc02dcc22559
환,ㅎ,744d,瑍,환옥 환,30c2cbf306774ea9bdca63580a66cce3
환,ㅎ,64d0,擐,꿸 환,e91b539efd2c4e46b582ffb3a9a4ad4a
활,ㅎ,6d3b,活,살 활,7a738c06c87c441f9fbbc41b0051aa74
